n_start,pulse_width,xs,groups,initial_params,final_params,uncertainties,redchi,success
250,640,xs0,groups0,"{'thickness': 1.9465225600810345, 'norm': 0.9622099139458902, 'temp': 300.0, 'p1': -3.7233599863984423, 'cellulose': np.float64(0.023583084033986828), 'α': np.float64(0.9764169159660132), 'ext_l2': 0.0, 'ext_Gg2': 9999.994140478568, 'ext_L2': 21677.434353317316, 'α0': 3.67, 'β0': 3.06, 'bg0': -1.0104035027325153e-05, 'bg1': -2.8604408726096153e-06, 'bg2': -2.168235369026661e-05}","{'thickness': 1.9348338797912952, 'norm': 0.9491163793244616, 'temp': 300.0, 'p1': -3.7531822036588274, 'cellulose': np.float64(0.022906039652492344), 'α': np.float64(0.9770939603475077), 'ext_l2': 0.0, 'ext_Gg2': 6868.957279465254, 'ext_L2': 301.11196562410123, 'α0': 3.6647058548524063, 'β0': 3.239980637558265, 'bg0': -1.0104035027325153e-05, 'bg1': -2.8604408726096153e-06, 'bg2': -2.168235369026661e-05}","{'thickness': None, 'norm': None, 'temp': None, 'p1': None, 'cellulose': None, 'α': None, 'ext_l2': None, 'ext_Gg2': None, 'ext_L2': None, 'α0': None, 'β0': None, 'bg0': None, 'bg1': None, 'bg2': None}",3134.7016300483256,True
1800,700,xs0,groups0,"{'thickness': 1.9631408299575877, 'norm': 0.9712368067108794, 'temp': 300.0, 'p1': -3.867441038702209, 'cellulose': np.float64(0.020483467092426523), 'α': np.float64(0.9795165329075735), 'ext_l2': 0.0, 'ext_Gg2': 2011.3569014898997, 'ext_L2': 9867.591373807938, 'α0': 3.67, 'β0': 3.06, 'bg0': 3.293564077466726e-05, 'bg1': -0.0006314710481092334, 'bg2': 0.0004715783288702369}","{'thickness': 2.0393406886421315, 'norm': 1.0575891342667254, 'temp': 300.0, 'p1': -3.8340917537745636, 'cellulose': np.float64(0.021163393686099423), 'α': np.float64(0.9788366063139007), 'ext_l2': 0.0, 'ext_Gg2': 2414.538481963688, 'ext_L2': 10958.875178266047, 'α0': 2.648177250338302, 'β0': 1.869419549192714, 'bg0': 3.293564077466726e-05, 'bg1': -0.0006314710481092334, 'bg2': 0.0004715783288702369}","{'thickness': None, 'norm': None, 'temp': None, 'p1': None, 'cellulose': None, 'α': None, 'ext_l2': None, 'ext_Gg2': None, 'ext_L2': None, 'α0': None, 'β0': None, 'bg0': None, 'bg1': None, 'bg2': None}",13942.579462416295,True
1440,450,xs0,groups0,"{'thickness': 2.0886677391888577, 'norm': 0.9832313143885547, 'temp': 300.0, 'p1': -4.014768915899946, 'cellulose': np.float64(0.01772719949658485), 'α': np.float64(0.9822728005034151), 'ext_l2': 0.0, 'ext_Gg2': 192.28749771118214, 'ext_L2': 268310.88883786515, 'α0': 3.67, 'β0': 3.06, 'bg0': -0.05151086172554642, 'bg1': 0.014961680513806641, 'bg2': 0.053799519781023264}","{'thickness': 2.2218535113404365, 'norm': 1.2563204304204554, 'temp': 300.0, 'p1': -3.394276265455659, 'cellulose': np.float64(0.03247482518852196), 'α': np.float64(0.967525174811478), 'ext_l2': 0.0, 'ext_Gg2': 200.93478049850287, 'ext_L2': 325654.16125719127, 'α0': 3.2531302799477695, 'β0': 2.1409518610090736, 'bg0': -0.015189357101917267, 'bg1': 0.004917101818136871, 'bg2': 0.01849345548544079}","{'thickness': 0.3206443200538459, 'norm': 0.5765034866857935, 'temp': 0, 'p1': 1.0786107376467504, 'cellulose': 0.03389017692522441, 'α': 0.03389017603737577, 'ext_l2': 0, 'ext_Gg2': 5854305.181478418, 'ext_L2': 9461670400.947086, 'α0': 0.8583968183607101, 'β0': 0.3840818730298984, 'bg0': 0.0591617806841758, 'bg1': 0.01351422375632935, 'bg2': 0.06293470083582209}",12595.976133029952,True
1020,360,xs0,groups0,"{'thickness': 2.0793697056316973, 'norm': 1.150811011979741, 'temp': 300.0, 'p1': -3.2963459321278314, 'cellulose': np.float64(0.035696758243372144), 'α': np.float64(0.9643032417566277), 'ext_l2': 0.0, 'ext_Gg2': 39.4260051562767, 'ext_L2': 971445.2833349671, 'α0': 3.67, 'β0': 3.06, 'bg0': -2.0333100110292435e-06, 'bg1': -5.491427145898342e-06, 'bg2': 3.9458973333239555e-06}","{'thickness': 2.082119316309666, 'norm': 1.1508858961194133, 'temp': 300.0, 'p1': -3.343983484860175, 'cellulose': np.float64(0.03409273612100387), 'α': np.float64(0.9659072638789961), 'ext_l2': 0.0, 'ext_Gg2': 34.12632258701309, 'ext_L2': 999505.8965389085, 'α0': 2.2782271210798, 'β0': 2.317452013840265, 'bg0': -2.0333100110292435e-06, 'bg1': -5.491427145898342e-06, 'bg2': 3.9458973333239555e-06}","{'thickness': None, 'norm': None, 'temp': None, 'p1': None, 'cellulose': None, 'α': None, 'ext_l2': None, 'ext_Gg2': None, 'ext_L2': None, 'α0': None, 'β0': None, 'bg0': None, 'bg1': None, 'bg2': None}",7670.685276664066,True
1380,590,xs0,groups0,"{'thickness': 2.306544605745766, 'norm': 1.0179081150607614, 'temp': 300.0, 'p1': -7.338897184425639, 'cellulose': np.float64(0.0006493447761890395), 'α': np.float64(0.9993506552238111), 'ext_l2': 0.0, 'ext_Gg2': 233.66345826934142, 'ext_L2': 209672.78234068208, 'α0': 3.67, 'β0': 3.06, 'bg0': 0.011547848931513727, 'bg1': -0.009911362896673381, 'bg2': 0.031160819227807224}","{'thickness': 2.2534545633893845, 'norm': 1.0040032530875997, 'temp': 300.0, 'p1': -11.176293067540719, 'cellulose': np.float64(1.4002046370838316e-05), 'α': np.float64(0.9999859979536292), 'ext_l2': 0.0, 'ext_Gg2': 271.06314566444746, 'ext_L2': 240124.45538979265, 'α0': 2.8865584492137595, 'β0': 1.974714030699821, 'bg0': 0.01146910188253969, 'bg1': -0.013353627291508019, 'bg2': 0.030674337525852025}","{'thickness': 0.22468426563711774, 'norm': 0.23759659300358296, 'temp': 0, 'p1': 1264.7149120738209, 'cellulose': 0.017708348906029306, 'α': 0.017707869278340997, 'ext_l2': 0, 'ext_Gg2': 38821390.16992334, 'ext_L2': 34501349670.62987, 'α0': 0.7371911699821402, 'β0': 0.34459448895831235, 'bg0': 0.031740049250617276, 'bg1': 0.019575980798256672, 'bg2': 1.2073388758416117e-06}",16488.927700182005,True
1500,340,xs0,groups0,"{'thickness': 1.733204851304753, 'norm': 0.7847461954851797, 'temp': 300.0, 'p1': -3.1593285694600066, 'cellulose': np.float64(0.04072527607847318), 'α': np.float64(0.9592747239215268), 'ext_l2': 0.0, 'ext_Gg2': 240.50548882227574, 'ext_L2': 30872.379184830046, 'α0': 3.67, 'β0': 3.06, 'bg0': 0.001431857468560338, 'bg1': -0.0009887517662718892, 'bg2': 0.0003153211437165737}","{'thickness': 1.7505845903810862, 'norm': 0.8015823133641918, 'temp': 300.0, 'p1': -3.127311850751859, 'cellulose': np.float64(0.041994621135692745), 'α': np.float64(0.9580053788643071), 'ext_l2': 0.0, 'ext_Gg2': 276.0117588658484, 'ext_L2': 35414.51530549933, 'α0': 5.7506649433682275, 'β0': 5.40722132850757, 'bg0': 0.0014318566536530852, 'bg1': -0.0013962429948151112, 'bg2': 0.0012988026719540358}","{'thickness': 0.10610715005002239, 'norm': 0.14850612129949445, 'temp': 0, 'p1': 0.4405879719490467, 'cellulose': 0.017725326874224206, 'α': 0.01772532697263049, 'ext_l2': 0, 'ext_Gg2': 54980908.53996737, 'ext_L2': 7036988998.170753, 'α0': 1.970714497403727, 'β0': 1.595141128418451, 'bg0': 0.010511003191853338, 'bg1': 0.010063277814649415, 'bg2': 0.009305004720310676}",16188.043599730574,True
870,380,xs0,groups0,"{'thickness': 1.9571154692952848, 'norm': 0.9716954326059218, 'temp': 300.0, 'p1': -3.4713461806033763, 'cellulose': np.float64(0.030138607362163262), 'α': np.float64(0.9698613926378368), 'ext_l2': 0.0, 'ext_Gg2': 20.529780855758073, 'ext_L2': 236724.59726114763, 'α0': 3.67, 'β0': 3.06, 'bg0': 0.010977592784911394, 'bg1': -0.002143463003449142, 'bg2': -0.006906892405822873}","{'thickness': 1.951420390710954, 'norm': 0.95652231080554, 'temp': 300.0, 'p1': -3.456988228260336, 'cellulose': np.float64(0.030561137444111264), 'α': np.float64(0.9694388625558887), 'ext_l2': 0.0, 'ext_Gg2': 18.524842948198227, 'ext_L2': 366598.4862415025, 'α0': 53.3241861835247, 'β0': 5.1943259830635835, 'bg0': 0.01222215814050287, 'bg1': -0.002555081620812416, 'bg2': -0.006543110706843436}","{'thickness': 0.11003686405705364, 'norm': 1.3821066765277738e-05, 'temp': 0, 'p1': 0.3589321789717408, 'cellulose': 0.010634139061288081, 'α': 0.010634138795370337, 'ext_l2': 0, 'ext_Gg2': 42823.374408460666, 'ext_L2': 853189878.6421605, 'α0': 448.1671067800054, 'β0': 0.814571602995573, 'bg0': 0.02762597018679124, 'bg1': 0.01162011149869328, 'bg2': 0.01808055302845951}",6326.764192065453,True
520,610,xs0,groups0,"{'thickness': 1.8905333148302164, 'norm': 0.8458284534347033, 'temp': 300.0, 'p1': -4.087420805821724, 'cellulose': np.float64(0.01650546073262019), 'α': np.float64(0.9834945392673797), 'ext_l2': 0.0, 'ext_Gg2': 959.1079759477423, 'ext_L2': 30540.707734410254, 'α0': 3.67, 'β0': 3.06, 'bg0': -0.03954625641927123, 'bg1': 0.013528997893445194, 'bg2': 0.033190590678714216}","{'thickness': 1.889906646087042, 'norm': 0.7564590361692151, 'temp': 300.0, 'p1': -5.702422957856063, 'cellulose': np.float64(0.0033267638388535313), 'α': np.float64(0.9966732361611464), 'ext_l2': 0.0, 'ext_Gg2': 1026.803111949111, 'ext_L2': 32620.18568859193, 'α0': 5.766297740824674, 'β0': 4.207186346928794, 'bg0': -0.041832731338217854, 'bg1': 0.011685657314956188, 'bg2': 0.04775275243446231}","{'thickness': 0.2472975931224469, 'norm': 0.25177555162565535, 'temp': 0, 'p1': 9.591449056266207, 'cellulose': 0.031802333809601416, 'α': 0.03180233772580207, 'ext_l2': 0, 'ext_Gg2': 0.054361149144370374, 'ext_L2': 96193.8061831161, 'α0': 1.6898015105978756, 'β0': 0.8188078731360829, 'bg0': 0.040584618736184, 'bg1': 0.013282169882959832, 'bg2': 0.03816475750659724}",4748.213276586749,True
1430,620,xs0,groups0,"{'thickness': 1.8939438023245436, 'norm': 0.8835826762772451, 'temp': 300.0, 'p1': -4.156972245331861, 'cellulose': np.float64(0.0154135874433138), 'α': np.float64(0.9845864125566861), 'ext_l2': 0.0, 'ext_Gg2': 3.27322253445117, 'ext_L2': 731.422550245886, 'α0': 3.67, 'β0': 3.06, 'bg0': 0.28036288311704993, 'bg1': -0.08298332430422306, 'bg2': -0.22895275556948036}","{'thickness': 1.8915847429268953, 'norm': 0.8986406653762159, 'temp': 300.0, 'p1': -3.8271553839228076, 'cellulose': np.float64(0.021307562348659045), 'α': np.float64(0.9786924376513411), 'ext_l2': 0.0, 'ext_Gg2': 2.647217049631667, 'ext_L2': 1016.0633651939421, 'α0': 3.5796199040871906, 'β0': 3.337543283851543, 'bg0': 0.2804065919481218, 'bg1': -0.08282536035403609, 'bg2': -0.22937513061333448}","{'thickness': 0.05421881748050133, 'norm': 0.06190349157247056, 'temp': 0, 'p1': 0.18081935716640796, 'cellulose': 0.003770725522217, 'α': 0.003770725566218649, 'ext_l2': 0, 'ext_Gg2': 0.775781073993139, 'ext_L2': 158.77354030643235, 'α0': 0.5445925029538685, 'β0': 0.4097148437202618, 'bg0': 0.05565792034832296, 'bg1': 0.01683931061706827, 'bg2': 0.04575477472282637}",11708.626558567286,True
2140,250,xs0,groups0,"{'thickness': 2.1452680397366266, 'norm': 1.0644946609370998, 'temp': 300.0, 'p1': -3.563287853927923, 'cellulose': np.float64(0.027564156433526242), 'α': np.float64(0.9724358435664737), 'ext_l2': 0.0, 'ext_Gg2': 22.505827310314032, 'ext_L2': 5.081986742760947, 'α0': 3.67, 'β0': 3.06, 'bg0': 0.15976717753801495, 'bg1': -0.05830178747419268, 'bg2': -0.08808320458047092}","{'thickness': 2.1454235929082763, 'norm': 1.064323221621494, 'temp': 300.0, 'p1': -3.562185005897275, 'cellulose': np.float64(0.027593732991415598), 'α': np.float64(0.9724062670085843), 'ext_l2': 0.0, 'ext_Gg2': 22.505813160275668, 'ext_L2': 5.081953153907026, 'α0': 3.67087954448295, 'β0': 3.079107882001537, 'bg0': 0.15973122091963887, 'bg1': -0.05833502928726375, 'bg2': -0.088121053064242}","{'thickness': 0.1584347702935394, 'norm': 0.2470885969104374, 'temp': 0, 'p1': 0.7040153584262159, 'cellulose': 0.018890364578792982, 'α': 0.018890365384067305, 'ext_l2': 0, 'ext_Gg2': 0.0031921363285194767, 'ext_L2': 0.012728389431496841, 'α0': 0.8814285674956693, 'β0': 0.5305096397033195, 'bg0': 0.04599939674869315, 'bg1': 0.01343041843010353, 'bg2': 0.04193753823973734}",12168.449624435068,True
2580,820,xs0,groups0,"{'thickness': 2.0146166106892363, 'norm': 1.0482484983246503, 'temp': 300.0, 'p1': -3.565684070820076, 'cellulose': np.float64(0.027499999999999993), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 203.57891828980513, 'ext_L2': 64841.48803323381, 'α0': 3.67, 'β0': 3.06, 'bg0': -0.0435256427153945, 'bg1': 0.02009784209076315, 'bg2': 0.022194026154465973}","{'thickness': 2.011595499586479, 'norm': 1.031845877700245, 'temp': 300.0, 'p1': -3.6288003738304724, 'cellulose': np.float64(0.02586144307785894), 'α': np.float64(0.9741385569221411), 'ext_l2': 0.0, 'ext_Gg2': 302.56875843409523, 'ext_L2': 95700.10722309274, 'α0': 23.014855708450774, 'β0': 4.5478056276388905, 'bg0': -0.04423299850896001, 'bg1': 0.020199960796162486, 'bg2': 0.019160322612151504}","{'thickness': 0.07240577888339886, 'norm': 0.08848414453443175, 'temp': 0, 'p1': 0.1608691742246476, 'cellulose': 0.004052717395739755, 'α': 0.004052717633138124, 'ext_l2': 0, 'ext_Gg2': 0.03490420684233865, 'ext_L2': 3161887.966706615, 'α0': 22.26069939393746, 'β0': 0.677623788210751, 'bg0': 0.292551150220155, 'bg1': 0.0784632068539445, 'bg2': 0.270221142412083}",37495.05715132528,True
2570,440,xs0,groups0,"{'thickness': 0.8810677832256639, 'norm': 0.28596953924937607, 'temp': 300.0, 'p1': -3.5663998080394386, 'cellulose': np.float64(0.027480864974751055), 'α': np.float64(0.972519135025249), 'ext_l2': 0.0, 'ext_Gg2': 0.0032663548338307535, 'ext_L2': 280806.1706446814, 'α0': 3.67, 'β0': 3.06, 'bg0': -3.9018446006812155, 'bg1': 1.0081734331324697, 'bg2': 2.384590136935003}","{'thickness': 1.1017634206678735, 'norm': 0.3589889234600899, 'temp': 300.0, 'p1': -4.647166647722139, 'cellulose': np.float64(0.009497661207734546), 'α': np.float64(0.9905023387922655), 'ext_l2': 0.0, 'ext_Gg2': 0.00996989699131312, 'ext_L2': 280877.1219006557, 'α0': 4.481303744642894, 'β0': 6.329637033023438, 'bg0': -3.9018446006812155, 'bg1': 1.0081734331324697, 'bg2': 2.384590136935003}","{'thickness': None, 'norm': None, 'temp': None, 'p1': None, 'cellulose': None, 'α': None, 'ext_l2': None, 'ext_Gg2': None, 'ext_L2': None, 'α0': None, 'β0': None, 'bg0': None, 'bg1': None, 'bg2': None}",27420.086654886123,True
1540,610,xs0,groups0,"{'thickness': 2.138882339971654, 'norm': 0.9458541135946817, 'temp': 300.0, 'p1': -4.0893066009508825, 'cellulose': np.float64(0.01647487645771282), 'α': np.float64(0.9835251235422872), 'ext_l2': 0.0, 'ext_Gg2': 601.4496257516172, 'ext_L2': 59420.53007229952, 'α0': 3.67, 'β0': 3.06, 'bg0': -0.023091864539310336, 'bg1': 0.01176679867785424, 'bg2': 0.03626593097578734}","{'thickness': 2.162506440744719, 'norm': 0.8605096281333386, 'temp': 300.0, 'p1': -5.357194730912523, 'cellulose': np.float64(0.004691993346646599), 'α': np.float64(0.9953080066533535), 'ext_l2': 0.0, 'ext_Gg2': 672.5245347238756, 'ext_L2': 64527.7531208619, 'α0': 6.889964823032639, 'β0': 4.485439234088236, 'bg0': -0.0219523188425228, 'bg1': 0.008856920059770346, 'bg2': 0.047356812516227365}","{'thickness': 0.16544235578306668, 'norm': 0.22656410179109263, 'temp': 0, 'p1': 5.267776818614818, 'cellulose': 0.024600404683863278, 'α': 0.024600400820426103, 'ext_l2': 0, 'ext_Gg2': 904697350.4413066, 'ext_L2': 86840728919.25047, 'α0': 2.2840853518359596, 'β0': 0.8734895381754989, 'bg0': 7.149165267898664e-07, 'bg1': 0.00905197017078303, 'bg2': 0.017389650514040074}",12905.167403722278,True
1730,870,xs0,groups0,"{'thickness': 2.302693542545547, 'norm': 1.2357033972546616, 'temp': 300.0, 'p1': -3.322037739545431, 'cellulose': np.float64(0.0348228546910763), 'α': np.float64(0.9651771453089237), 'ext_l2': 0.0, 'ext_Gg2': 1085.0368793497778, 'ext_L2': 14728.136961599026, 'α0': 3.67, 'β0': 3.06, 'bg0': 0.04567340132780373, 'bg1': -0.009165099123492837, 'bg2': -0.017496215412393212}","{'thickness': 2.339253184225173, 'norm': 1.0144652838512447, 'temp': 300.0, 'p1': -4.638172979289715, 'cellulose': np.float64(0.009582643061987993), 'α': np.float64(0.9904173569380119), 'ext_l2': 0.0, 'ext_Gg2': 1661.4266572365061, 'ext_L2': 27294.67279492137, 'α0': 207.46283698412034, 'β0': 4.84563595112055, 'bg0': 0.04755606024991721, 'bg1': -0.01800368749536574, 'bg2': 0.007255452917888761}","{'thickness': 0.30460842901875906, 'norm': 0.3825226683967982, 'temp': 0, 'p1': 2.6411827520234685, 'cellulose': 0.02506697957830695, 'α': 0.025066979081116342, 'ext_l2': 0, 'ext_Gg2': 0.12794171040745458, 'ext_L2': 99047.59496042176, 'α0': 3622759213.418678, 'β0': 1.0967227944915434, 'bg0': 0.04235140220925762, 'bg1': 0.013176235950460264, 'bg2': 0.035298024789773}",34735.529279781964,True
3600,930,xs0,groups0,"{'thickness': 1.7959745125393212, 'norm': 0.8234457042108687, 'temp': 300.0, 'p1': -3.5661394196047915, 'cellulose': np.float64(0.027487824885652993), 'α': np.float64(0.9725121751143471), 'ext_l2': 0.0, 'ext_Gg2': 0.2725289431343425, 'ext_L2': 310.8183273642928, 'α0': 3.67, 'β0': 3.06, 'bg0': -8.541392162442207e-07, 'bg1': -1.1387746781110764e-06, 'bg2': -4.076864570379257e-07}","{'thickness': 1.9161926228677764, 'norm': 0.9266406751926216, 'temp': 300.0, 'p1': -3.7781674417659783, 'cellulose': np.float64(0.022353451979226304), 'α': np.float64(0.9776465480207738), 'ext_l2': 0.0, 'ext_Gg2': 0.27289325364276973, 'ext_L2': 310.8871217351039, 'α0': 2.300003009671671, 'β0': 3.2633233186573993, 'bg0': -8.541392162442207e-07, 'bg1': -1.1387746781110764e-06, 'bg2': -4.076864570379257e-07}","{'thickness': None, 'norm': None, 'temp': None, 'p1': None, 'cellulose': None, 'α': None, 'ext_l2': None, 'ext_Gg2': None, 'ext_L2': None, 'α0': None, 'β0': None, 'bg0': None, 'bg1': None, 'bg2': None}",70091.24647001238,True
2640,950,xs0,groups0,"{'thickness': 2.0016785037045333, 'norm': 1.0158863861603373, 'temp': 300.0, 'p1': -3.8670748883269095, 'cellulose': np.float64(0.020490814784979484), 'α': np.float64(0.9795091852150206), 'ext_l2': 0.0, 'ext_Gg2': 61.843086748200605, 'ext_L2': 208930.72387279404, 'α0': 3.67, 'β0': 3.06, 'bg0': -2.8401846066117287e-06, 'bg1': -9.784707799553871e-07, 'bg2': -7.165246643126011e-06}","{'thickness': 2.0289627111792683, 'norm': 1.047790054882937, 'temp': 300.0, 'p1': -3.859195198172346, 'cellulose': np.float64(0.020649566587328094), 'α': np.float64(0.979350433412672), 'ext_l2': 0.0, 'ext_Gg2': 55.256910014903625, 'ext_L2': 257873.99039582294, 'α0': 2.9032427033927775, 'β0': 2.423320514742496, 'bg0': -2.8401846066117287e-06, 'bg1': -9.784707799553871e-07, 'bg2': -7.165246643126011e-06}","{'thickness': None, 'norm': None, 'temp': None, 'p1': None, 'cellulose': None, 'α': None, 'ext_l2': None, 'ext_Gg2': None, 'ext_L2': None, 'α0': None, 'β0': None, 'bg0': None, 'bg1': None, 'bg2': None}",31837.037355696342,True
2060,880,xs0,groups0,"{'thickness': 1.9972417146173604, 'norm': 0.999925954380834, 'temp': 300.0, 'p1': -3.6760689330814937, 'cellulose': np.float64(0.024696939303115777), 'α': np.float64(0.9753030606968841), 'ext_l2': 0.0, 'ext_Gg2': 1718.419981753242, 'ext_L2': 16217.57796553469, 'α0': 3.67, 'β0': 3.06, 'bg0': -0.04364221019204706, 'bg1': 0.014550084248185158, 'bg2': 0.032564556575380266}","{'thickness': 1.9977370770040674, 'norm': 0.9934269085856893, 'temp': 300.0, 'p1': -3.7856235202475546, 'cellulose': np.float64(0.022191087508659394), 'α': np.float64(0.9778089124913405), 'ext_l2': 0.0, 'ext_Gg2': 1591.3185430120996, 'ext_L2': 15025.949893909152, 'α0': 2.2283344439971735, 'β0': 2.6333154282271507, 'bg0': -0.04464809503406286, 'bg1': 0.014115517027676105, 'bg2': 0.0348134032683447}","{'thickness': 0.12961852376834015, 'norm': 0.22500470490780772, 'temp': 0, 'p1': 0.8078192729009469, 'cellulose': 0.017528582119765667, 'α': 0.01752858199555556, 'ext_l2': 0, 'ext_Gg2': 84055491.52285728, 'ext_L2': 795418764.6668146, 'α0': 0.3879541180100031, 'β0': 0.5023809910856273, 'bg0': 0.04328100079221783, 'bg1': 0.013353938263203633, 'bg2': 0.03846283316739481}",42276.87806674001,True
3270,340,xs0,groups0,"{'thickness': 1.7852908480744578, 'norm': 0.7796187227282237, 'temp': 300.0, 'p1': -3.565684070820076, 'cellulose': np.float64(0.027499999999999993), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 98.6490610422247, 'ext_L2': 4.257417374697869, 'α0': 3.67, 'β0': 3.06, 'bg0': -0.014803675119765103, 'bg1': 0.0010326619958505034, 'bg2': 0.021498912596143782}","{'thickness': 1.7852903977537438, 'norm': 0.7783646275569654, 'temp': 300.0, 'p1': -3.510165146129509, 'cellulose': np.float64(0.029024381331615657), 'α': np.float64(0.9709756186683842), 'ext_l2': 0.0, 'ext_Gg2': 98.5380407162717, 'ext_L2': 4.2743903182485, 'α0': 3.3839497696862755, 'β0': 4.265096550930839, 'bg0': -0.014492394751869142, 'bg1': 0.00024627719540148973, 'bg2': 0.02313527325168252}","{'thickness': 0.10138628752354188, 'norm': 0.1930723972602974, 'temp': 0, 'p1': 0.8848416807005136, 'cellulose': 0.024936578678089415, 'α': 0.02493657923566246, 'ext_l2': 0, 'ext_Gg2': 0.16998246539286752, 'ext_L2': 0.3197120310717515, 'α0': 0.9172074407490662, 'β0': 1.2132449392269797, 'bg0': 0.08638588969752369, 'bg1': 0.031010035134399504, 'bg2': 0.06703140942321842}",39595.52914884594,True
2740,670,xs0,groups0,"{'thickness': 1.3671826274733987, 'norm': 0.531170969183218, 'temp': 300.0, 'p1': -2.828802345922922, 'cellulose': np.float64(0.05578745105769501), 'α': np.float64(0.944212548942305), 'ext_l2': 0.0, 'ext_Gg2': 0.0020297934483215485, 'ext_L2': 183020.2820128251, 'α0': 3.67, 'β0': 3.06, 'bg0': -3.077206201851368e-06, 'bg1': -7.703318260610104e-06, 'bg2': 4.4619664549827576e-06}","{'thickness': 1.4828253164053964, 'norm': 0.6150842902330331, 'temp': 300.0, 'p1': -2.780359980513561, 'cellulose': np.float64(0.058394758935032744), 'α': np.float64(0.9416052410649673), 'ext_l2': 0.0, 'ext_Gg2': 0.0015603339970082786, 'ext_L2': 182986.90108779754, 'α0': 3.6740746311478722, 'β0': 7.556628013849971, 'bg0': -3.077206201851368e-06, 'bg1': -7.703318260610104e-06, 'bg2': 4.4619664549827576e-06}","{'thickness': None, 'norm': None, 'temp': None, 'p1': None, 'cellulose': None, 'α': None, 'ext_l2': None, 'ext_Gg2': None, 'ext_L2': None, 'α0': None, 'β0': None, 'bg0': None, 'bg1': None, 'bg2': None}",77995.53813139584,True
2770,760,xs0,groups0,"{'thickness': 2.0151744960265594, 'norm': 0.9526073212158963, 'temp': 300.0, 'p1': -4.143936989090353, 'cellulose': np.float64(0.015612665304122631), 'α': np.float64(0.9843873346958774), 'ext_l2': 0.0, 'ext_Gg2': 77.33454058540423, 'ext_L2': 689753.2190805157, 'α0': 3.67, 'β0': 3.06, 'bg0': 0.0030750472797080874, 'bg1': -0.003878595307469368, 'bg2': 0.00916406768374145}","{'thickness': 2.0276944029154236, 'norm': 0.9243906545711188, 'temp': 300.0, 'p1': -4.542877476831187, 'cellulose': np.float64(0.010530663127397841), 'α': np.float64(0.9894693368726022), 'ext_l2': 0.0, 'ext_Gg2': 79.08682934256728, 'ext_L2': 709362.5193038564, 'α0': 3.2844116975050524, 'β0': 2.7219037039235907, 'bg0': 0.004517677356489003, 'bg1': -0.0057477958034724, 'bg2': 0.013690777588635683}","{'thickness': 0.15491149819456893, 'norm': 0.14894030794068613, 'temp': 0, 'p1': 1.3956884144921964, 'cellulose': 0.014542749798482475, 'α': 0.0145427505137979, 'ext_l2': 0, 'ext_Gg2': 784545.3488727842, 'ext_L2': 7073104551.032534, 'α0': 0.5543496556472862, 'β0': 0.36665855964695315, 'bg0': 0.03643123254292853, 'bg1': 0.013806073683357001, 'bg2': 0.02501840262536348}",20801.409125162925,True
2570,790,xs0,groups0,"{'thickness': 2.0032852653057196, 'norm': 1.0349854470263107, 'temp': 300.0, 'p1': -3.5657025807960405, 'cellulose': np.float64(0.02749950497815975), 'α': np.float64(0.9725004950218402), 'ext_l2': 0.0, 'ext_Gg2': 1629.059986581447, 'ext_L2': 5727.649440793126, 'α0': 3.67, 'β0': 3.06, 'bg0': 0.15984387032222003, 'bg1': -0.04312947462312877, 'bg2': -0.13581500726286322}","{'thickness': 2.0032852653057196, 'norm': 1.0349854470263107, 'temp': 300.0, 'p1': -3.5657025807960405, 'cellulose': np.float64(0.02749950497815975), 'α': np.float64(0.9725004950218402), 'ext_l2': 0.0, 'ext_Gg2': 1629.059986581447, 'ext_L2': 5727.649440793126, 'α0': 3.6699999999998405, 'β0': 3.059999999999975, 'bg0': 0.15984387032222003, 'bg1': -0.04312947462312877, 'bg2': -0.13581500726286322}","{'thickness': 0.05531467313004713, 'norm': 0.07168724740896446, 'temp': 0, 'p1': 0.14730983598609487, 'cellulose': 0.003939548524358713, 'α': 0.003939548408931552, 'ext_l2': 0, 'ext_Gg2': 49811335.444445774, 'ext_L2': 174988351.04097173, 'α0': 0.5243116323428809, 'β0': 0.34003964684419613, 'bg0': 0.021654900756293873, 'bg1': 0.006409470922229436, 'bg2': 0.019130399594245503}",22105.334953308706,True
