n_start,pulse_width,xs,groups,initial_params,final_params,uncertainties,redchi,success
430,660,xs0,groups3,"{'thickness': 2.998300723810093, 'norm': 2.1460883455833533, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': 2.2834889583755285, 'bg1': -0.6709863011492416, 'bg2': -1.8836138886399567}","{'thickness': 4.017397164965369, 'norm': 3.234811151347608, 'temp': 300.0, 'p1': -3.9397028009630457, 'cellulose': np.float64(0.019082759672457417), 'α': np.float64(0.9809172403275425), 'ext_l2': 0.0, 'ext_Gg2': 9051.686082890437, 'ext_L2': 59297.85888863898, 'α0': 10.142349323264789, 'β0': 3.464808874707765, 'bg0': 2.0512373948004097, 'bg1': -0.6146017693681642, 'bg2': -1.6012608486926183}","{'thickness': 1.803342827836666, 'norm': 2.909878428563583, 'temp': 0, 'p1': 6.5510823253743125, 'cellulose': 0.12262714158370228, 'α': 0.12262714410023796, 'ext_l2': 0, 'ext_Gg2': 1814407.6976227823, 'ext_L2': 11914451.923255537, 'α0': 37.233977565510685, 'β0': 3.065516778993123, 'bg0': 2.0821452536710736, 'bg1': 0.5559369663826353, 'bg2': 1.8431921416744912}",31201.513459514164,True
1190,570,xs0,groups3,"{'thickness': 2.3260012142961797, 'norm': 1.3449444780088657, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -3.088405355811119e-05, 'bg1': -2.736481837928295e-05, 'bg2': -1.8542981706559658e-05}","{'thickness': 2.172293275859331, 'norm': 1.2316689794441102, 'temp': 300.0, 'p1': -3.3542870250364203, 'cellulose': np.float64(0.03375506019911301), 'α': np.float64(0.9662449398008869), 'ext_l2': 0.0, 'ext_Gg2': 887.6606767106166, 'ext_L2': 88781.01013558176, 'α0': 7.7751856341917875, 'β0': 4.393113293615957, 'bg0': -3.088405355811119e-05, 'bg1': -2.736481837928295e-05, 'bg2': -1.8542981706559658e-05}","{'thickness': None, 'norm': None, 'temp': None, 'p1': None, 'cellulose': None, 'α': None, 'ext_l2': None, 'ext_Gg2': None, 'ext_L2': None, 'α0': None, 'β0': None, 'bg0': None, 'bg1': None, 'bg2': None}",14211.192784400675,True
550,590,xs0,groups3,"{'thickness': 3.687023197367605, 'norm': 3.2580448214091184, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -3.151622273842804, 'bg1': 0.7923073701094836, 'bg2': 3.18668494396843}","{'thickness': 3.2720619610922603, 'norm': 6.669521206039324, 'temp': 300.0, 'p1': -13.995414046303555, 'cellulose': np.float64(8.353501308062882e-07), 'α': np.float64(0.9999991646498693), 'ext_l2': 0.0, 'ext_Gg2': 4375.08733247797, 'ext_L2': 466135.9198237418, 'α0': 0.940827246411594, 'β0': 3.5813974401509685, 'bg0': -3.9186567895812914, 'bg1': 1.150508347316645, 'bg2': 3.1867785457288846}","{'thickness': 3.1222796650691507, 'norm': 28.052184924628854, 'temp': 0, 'p1': 472712.36929395475, 'cellulose': 0.3948800088619146, 'α': 0.3948428479824214, 'ext_l2': 0, 'ext_Gg2': 16645698.442231566, 'ext_L2': 1351702331.3116455, 'α0': 2.2484434238467137, 'β0': 19.082717268022744, 'bg0': 22533360697.506348, 'bg1': 6620937223.461896, 'bg2': 2261331637.0733852}",9112373.000621576,True
1260,540,xs0,groups3,"{'thickness': 2.3329264001285086, 'norm': 1.3577114474357435, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -0.0003088295925408602, 'bg1': -0.0008657049620524049, 'bg2': 0.0018935013795271516}","{'thickness': 2.3496418477832743, 'norm': 0.9752595291463694, 'temp': 300.0, 'p1': -5.600286053634127, 'cellulose': np.float64(0.0036831900410667522), 'α': np.float64(0.9963168099589332), 'ext_l2': 0.0, 'ext_Gg2': 1267.0625329345248, 'ext_L2': 114902.54804354589, 'α0': 1.0934872462269996, 'β0': 1.5681081876827183, 'bg0': -0.00030882772989571095, 'bg1': -0.0008657049620524049, 'bg2': 0.0018935013795271516}","{'thickness': None, 'norm': None, 'temp': None, 'p1': None, 'cellulose': None, 'α': None, 'ext_l2': None, 'ext_Gg2': None, 'ext_L2': None, 'α0': None, 'β0': None, 'bg0': None, 'bg1': None, 'bg2': None}",73680.14321313456,True
1670,390,xs0,groups3,"{'thickness': 3.1744996283792237, 'norm': 2.2611457374014825, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -2.063867553253658, 'bg1': 0.5198933943174779, 'bg2': 2.0922519903397188}","{'thickness': 1.571945635242781, 'norm': 0.49210306913883317, 'temp': 300.0, 'p1': -13.83571616698452, 'cellulose': np.float64(9.799961959419684e-07), 'α': np.float64(0.999999020003804), 'ext_l2': 0.0, 'ext_Gg2': 2314.649555999523, 'ext_L2': 31084.20138412371, 'α0': 2.4891054420593104, 'β0': 7232.127290393686, 'bg0': -1.6559132367838174, 'bg1': 0.4911769446916878, 'bg2': 1.3847931381314993}","{'thickness': 0.4391587169007378, 'norm': 0.2863106485196885, 'temp': 0, 'p1': 62911.94008018772, 'cellulose': 0.061653401611325744, 'α': 0.061658497720162596, 'ext_l2': 0, 'ext_Gg2': 113205429.11838576, 'ext_L2': 1520366359.360613, 'α0': 1.1495692393335728, 'β0': 261116620.78736734, 'bg0': 0.6081569248861589, 'bg1': 0.18599696034917568, 'bg2': 0.49106717257093013}",24760.485912160788,True
1020,480,xs0,groups3,"{'thickness': 3.30515216424228, 'norm': 2.427800389793053, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -3.258387411944568, 'bg1': 0.8413628091802821, 'bg2': 3.204801175161265}","{'thickness': 2.5168407569909395, 'norm': 1.099122375260881, 'temp': 300.0, 'p1': -6.163038336717574, 'cellulose': np.float64(0.002101420009418925), 'α': np.float64(0.9978985799905811), 'ext_l2': 0.0, 'ext_Gg2': 1140.972650875981, 'ext_L2': 63348.554951790706, 'α0': 3.732795296400251, 'β0': 3.6510483131922027, 'bg0': 0.5783954146318138, 'bg1': -0.17898239893838763, 'bg2': -0.4185348830651492}","{'thickness': 0.4319376438449048, 'norm': 0.8012920665215917, 'temp': 0, 'p1': 24.839413689998633, 'cellulose': 0.052088350983396835, 'α': 0.05208836042601662, 'ext_l2': 0, 'ext_Gg2': 167545.86519924496, 'ext_L2': 8132316.690189486, 'α0': 1.3092791907943313, 'β0': 1.0114395943097003, 'bg0': 0.06019726402355662, 'bg1': 8.823393208150628e-05, 'bg2': 0.0812136457948409}",5785.00978736983,True
1310,710,xs0,groups3,"{'thickness': 2.4188593130179723, 'norm': 1.469110589820801, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -0.0003308214945718646, 'bg1': -0.0005053004715591669, 'bg2': 0.0005489857867360115}","{'thickness': 1.9076934378173056, 'norm': 0.9744863100597063, 'temp': 300.0, 'p1': -3.4214109873692315, 'cellulose': np.float64(0.03163297796927499), 'α': np.float64(0.9683670220307251), 'ext_l2': 0.0, 'ext_Gg2': 405.7693698052206, 'ext_L2': 60092.271399759426, 'α0': 3.2073051642002586, 'β0': 3.425240113674525, 'bg0': -0.0003308214945718646, 'bg1': -0.0005053004715591669, 'bg2': 0.0005489857867360115}","{'thickness': None, 'norm': None, 'temp': None, 'p1': None, 'cellulose': None, 'α': None, 'ext_l2': None, 'ext_Gg2': None, 'ext_L2': None, 'α0': None, 'β0': None, 'bg0': None, 'bg1': None, 'bg2': None}",7338.1202948355685,True
460,620,xs0,groups3,"{'thickness': 2.8584102099290787, 'norm': 1.963863345465893, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -0.8894725474528968, 'bg1': 0.1857420523883775, 'bg2': 1.036596681107767}","{'thickness': 1.7555199675177229, 'norm': 0.7189280936695257, 'temp': 300.0, 'p1': -12.152114124509824, 'cellulose': np.float64(5.277176264457297e-06), 'α': np.float64(0.9999947228237355), 'ext_l2': 0.0, 'ext_Gg2': 1.944140404219752e-06, 'ext_L2': 16497.868408007267, 'α0': 2.4013675446871883, 'β0': 3.42813721508502, 'bg0': 0.2636995781213045, 'bg1': -0.08971684402786195, 'bg2': -0.19586295902263373}","{'thickness': None, 'norm': None, 'temp': None, 'p1': None, 'cellulose': None, 'α': None, 'ext_l2': None, 'ext_Gg2': None, 'ext_L2': None, 'α0': None, 'β0': None, 'bg0': None, 'bg1': None, 'bg2': None}",3178.734229995993,True
1220,280,xs0,groups3,"{'thickness': 4.998233080343504, 'norm': 7.041150795040363, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': 0.20497404970228672, 'bg1': -0.0648677455028519, 'bg2': -0.07178963231854141}","{'thickness': 4.148267658279819, 'norm': 9.84302727396877, 'temp': 300.0, 'p1': -2.421561082103519, 'cellulose': np.float64(0.08154326344082587), 'α': np.float64(0.918456736559174), 'ext_l2': 0.0, 'ext_Gg2': 0.5191116379410499, 'ext_L2': 34.8379514607533, 'α0': 14.800351491096889, 'β0': 5.760462981711085, 'bg0': 0.20211893715895712, 'bg1': -0.06714016245678067, 'bg2': -0.07004520110785961}","{'thickness': 1.2231501080768985, 'norm': 18.430284687161553, 'temp': 0, 'p1': 0.6885466434526075, 'cellulose': 0.051567984493010983, 'α': 0.05156798316894974, 'ext_l2': 0, 'ext_Gg2': 0.0013595067426934021, 'ext_L2': 0.09550831128028864, 'α0': 17.114034942120572, 'β0': 0.007386818683680683, 'bg0': 0.48414141699389196, 'bg1': 0.14339268742129627, 'bg2': 0.39325501902023663}",16954.598458049863,True
50,550,xs0,groups3,"{'thickness': 2.8055048400246427, 'norm': 1.7514920270812546, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -0.00016477913595736027, 'bg1': -0.00011306139640510082, 'bg2': -0.00021457963157445192}","{'thickness': 3.079671490169891, 'norm': 2.545133235429397, 'temp': 300.0, 'p1': -3.777819269307157, 'cellulose': np.float64(0.02236106212737605), 'α': np.float64(0.9776389378726239), 'ext_l2': 0.0, 'ext_Gg2': 813.1423717642866, 'ext_L2': 85200.91328876834, 'α0': 1.2561575295943184, 'β0': 3.173771609104131, 'bg0': -0.00016477913595736027, 'bg1': -0.00011306139640510082, 'bg2': -0.00021457963157445192}","{'thickness': None, 'norm': None, 'temp': None, 'p1': None, 'cellulose': None, 'α': None, 'ext_l2': None, 'ext_Gg2': None, 'ext_L2': None, 'α0': None, 'β0': None, 'bg0': None, 'bg1': None, 'bg2': None}",4151.989365217762,True
810,10,xs0,groups3,"{'thickness': 3.5758546142673415, 'norm': 3.0384673641845596, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -2.4530361051438376, 'bg1': 0.608161742798984, 'bg2': 2.5166919843759388}","{'thickness': 1.2610554447017475, 'norm': 0.4067928989063101, 'temp': 300.0, 'p1': -5.609376655759178, 'cellulose': np.float64(0.0036499810097739556), 'α': np.float64(0.9963500189902259), 'ext_l2': 0.0, 'ext_Gg2': 20.666940708477522, 'ext_L2': 1959.2233133562397, 'α0': 4.848442488740864, 'β0': 9.97904214688899, 'bg0': -2.4721720905508846, 'bg1': 0.6954540808219463, 'bg2': 2.113780397339724}","{'thickness': 0.12451077008451114, 'norm': 0.05993964302686943, 'temp': 0, 'p1': 4.435813048525185, 'cellulose': 0.01613153792193823, 'α': 0.01613154067221682, 'ext_l2': 0, 'ext_Gg2': 2252.0983706606544, 'ext_L2': 0.032406323550786036, 'α0': 0.8445014011245647, 'β0': 2.456786757643361, 'bg0': 267.1677723119531, 'bg1': 93.85629188638372, 'bg2': 190.12935206560337}",28.92980108633378,True
590,820,xs0,groups3,"{'thickness': 2.763942338903474, 'norm': 1.8605209744095568, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': 0.644332921714522, 'bg1': -0.21149037731811404, 'bg2': -0.4409261083928868}","{'thickness': 2.6805169935868904, 'norm': 1.4789510470900105, 'temp': 300.0, 'p1': -3.795902632709698, 'cellulose': np.float64(0.021969136770081894), 'α': np.float64(0.9780308632299181), 'ext_l2': 0.0, 'ext_Gg2': 685.7563430217378, 'ext_L2': 68625.91118779892, 'α0': 4.78850263171352, 'β0': 4.0644432712233565, 'bg0': 0.644445679965429, 'bg1': -0.1971041695214808, 'bg2': -0.4684471266809851}","{'thickness': 0.49698559660378433, 'norm': 1.084371594774524, 'temp': 0, 'p1': 1.996502090729144, 'cellulose': 0.042897829978271705, 'α': 0.04289782948843104, 'ext_l2': 0, 'ext_Gg2': 669.3816344345564, 'ext_L2': 0.6887141945553841, 'α0': 1.6906915994490128, 'β0': 0.8129311092132608, 'bg0': 0.2525959952439014, 'bg1': 0.06997968399098038, 'bg2': 0.2115578167561405}",4180.569647192563,True
760,50,xs0,groups3,"{'thickness': 2.846073871340251, 'norm': 1.9239615339211182, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -0.07686369668226689, 'bg1': -0.022713417885825038, 'bg2': 0.2486107952427119}","{'thickness': 1.957275821409214, 'norm': 0.8299099750138742, 'temp': 300.0, 'p1': -4.867644608492853, 'cellulose': np.float64(0.007632753349562763), 'α': np.float64(0.9923672466504372), 'ext_l2': 0.0, 'ext_Gg2': 555.9980977807217, 'ext_L2': 55669.541304253886, 'α0': 4.060799803643134, 'β0': 3.6779900190854455, 'bg0': -0.07528004527557641, 'bg1': 0.014245663303881884, 'bg2': 0.09441371040884405}","{'thickness': 0.1411384594161982, 'norm': 0.15666667746952012, 'temp': 0, 'p1': 2.128167939422224, 'cellulose': 0.016119796194641045, 'α': 0.016119796156467855, 'ext_l2': 0, 'ext_Gg2': 510.3989010085653, 'ext_L2': 1.3432430359903558, 'α0': 0.4303099265201291, 'β0': 0.26991525329827304, 'bg0': 0.09464193671674934, 'bg1': 0.026966568764240546, 'bg2': 0.07594164136200736}",48.00049218203077,True
70,420,xs0,groups3,"{'thickness': 4.494180603548326, 'norm': 5.763540888053597, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': 0.7756896376376972, 'bg1': -0.31219148833770305, 'bg2': -0.29423764476086944}","{'thickness': 3.184160282566786, 'norm': 2.3351356520701594, 'temp': 300.0, 'p1': -8.67480604723945, 'cellulose': np.float64(0.0001708069018052424), 'α': np.float64(0.9998291930981947), 'ext_l2': 0.0, 'ext_Gg2': 149.01550902256866, 'ext_L2': 19863.619552470347, 'α0': 0.9431309168243603, 'β0': 1.0052858558206443, 'bg0': -0.28872254851739854, 'bg1': 0.08081685367505997, 'bg2': 0.2907834218349308}","{'thickness': 1.037223400589365, 'norm': 1.7699824030331694, 'temp': 0, 'p1': 39.033038053473106, 'cellulose': 0.006665973512163307, 'α': 0.006665984029502444, 'ext_l2': 0, 'ext_Gg2': 64833198.196267806, 'ext_L2': 9104353635.422285, 'α0': 0.6226818046605662, 'β0': 0.4889915137887708, 'bg0': 1.0316499741746907, 'bg1': 0.32337462031677966, 'bg2': 0.7874927309204518}",2375.501354088863,True
1560,130,xs0,groups3,"{'thickness': 2.904295570176063, 'norm': 2.0019268546369178, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -1.3348103913012892, 'bg1': 0.3019974601920694, 'bg2': 1.462181786308065}","{'thickness': 1.5522250107465618, 'norm': 0.5279859172029273, 'temp': 300.0, 'p1': -6.730524711563625, 'cellulose': np.float64(0.0011924826247341), 'α': np.float64(0.9988075173752657), 'ext_l2': 0.0, 'ext_Gg2': 1.4571095306098458, 'ext_L2': 713473.0134838523, 'α0': 2.5401858064965377, 'β0': 3.130709593645882, 'bg0': 0.16385101166088134, 'bg1': -0.06040323281195015, 'bg2': -0.0980191205162555}","{'thickness': 0.08144412805433612, 'norm': 0.12881434615334378, 'temp': 0, 'p1': 28.684424897586997, 'cellulose': 0.03416488860969017, 'α': 0.03416492250249777, 'ext_l2': 0, 'ext_Gg2': 58901.19950990766, 'ext_L2': 3034295028.61791, 'α0': 0.43733920681375477, 'β0': 0.5402516945068143, 'bg0': 0.22133721302527873, 'bg1': 0.06967812135434123, 'bg2': 0.17533341124611448}",1124.0789086001955,True
690,900,xs0,groups3,"{'thickness': 3.320492386120195, 'norm': 2.628876816333036, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': 0.0021178065799176693, 'bg1': -0.04337791295256466, 'bg2': 0.17002901644445956}","{'thickness': 2.2371720851941337, 'norm': 1.2162489915655397, 'temp': 300.0, 'p1': -3.654508777775428, 'cellulose': np.float64(0.02522161512255948), 'α': np.float64(0.9747783848774406), 'ext_l2': 0.0, 'ext_Gg2': 22.828461455300932, 'ext_L2': 2327.0195923477677, 'α0': 4.63242254946869, 'β0': 4.710933161117667, 'bg0': 0.004599141073413193, 'bg1': -0.015619184821844101, 'bg2': 0.055764774326235056}","{'thickness': 7.089153026015174e-07, 'norm': 0.2899138371251868, 'temp': 0, 'p1': 1.1631242434987232, 'cellulose': 0.028595974016894656, 'α': 0.028595972275468357, 'ext_l2': 0, 'ext_Gg2': 24157.539240041344, 'ext_L2': 2409292.98558802, 'α0': 1.6724478077468452, 'β0': 1.2036014187364248, 'bg0': 0.22650765537762138, 'bg1': 0.07108656144056891, 'bg2': 0.17752562215835363}",10738.946003943298,True
1730,700,xs0,groups3,"{'thickness': 2.4764314228031874, 'norm': 1.5323928627202503, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -0.0002933461219072342, 'bg1': -0.00028113985899835825, 'bg2': -4.402932245284319e-05}","{'thickness': 1.9245902631213554, 'norm': 0.9913167785101799, 'temp': 300.0, 'p1': -3.5158967187693992, 'cellulose': np.float64(0.028863289639701403), 'α': np.float64(0.9711367103602986), 'ext_l2': 0.0, 'ext_Gg2': 371.4261471159436, 'ext_L2': 37189.619413132146, 'α0': 2.4685928562933572, 'β0': 2.8278814520539304, 'bg0': -0.00029334635473787785, 'bg1': -0.00028113985899835825, 'bg2': -4.402932245284319e-05}","{'thickness': None, 'norm': None, 'temp': None, 'p1': None, 'cellulose': None, 'α': None, 'ext_l2': None, 'ext_Gg2': None, 'ext_L2': None, 'α0': None, 'β0': None, 'bg0': None, 'bg1': None, 'bg2': None}",11817.84031686098,True
1170,430,xs0,groups3,"{'thickness': 4.487250016834516, 'norm': 5.551167499817232, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -0.384912540204823, 'bg1': 0.04701201873831451, 'bg2': 0.644272790174}","{'thickness': 4.690759067828491, 'norm': 5.450437538408876, 'temp': 300.0, 'p1': -4.024902940114526, 'cellulose': np.float64(0.01755159602223033), 'α': np.float64(0.9824484039777696), 'ext_l2': 0.0, 'ext_Gg2': 2045.8156157241874, 'ext_L2': 204860.54854390572, 'α0': 88.44713082711613, 'β0': 2.3130460195978766, 'bg0': -0.38734060642309487, 'bg1': 0.07894533185753971, 'bg2': 0.4849110757932067}","{'thickness': 2.102679902698135, 'norm': 12.546863487218891, 'temp': 0, 'p1': 3.32957593334764, 'cellulose': 0.057413667472841136, 'α': 0.05741366573937181, 'ext_l2': 0, 'ext_Gg2': 27438644360.96925, 'ext_L2': 2747928316331.786, 'α0': 96083.51168000376, 'β0': 0.8021766479362, 'bg0': 0.048342766698324435, 'bg1': 0.030946922025909436, 'bg2': 1.9343399884480763e-06}",11301.426908011126,True
150,10,xs0,groups3,"{'thickness': 2.855645892197301, 'norm': 1.9187068962489051, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': 0.03834297857247293, 'bg1': -0.053831954253837466, 'bg2': 0.14391498127952218}","{'thickness': 2.1097608734472035, 'norm': 0.9329884863032046, 'temp': 300.0, 'p1': -4.325500115901946, 'cellulose': np.float64(0.013054265540934211), 'α': np.float64(0.9869457344590657), 'ext_l2': 0.0, 'ext_Gg2': 589.8509003350505, 'ext_L2': 64288.987794518245, 'α0': 4.757725763281555, 'β0': 4.113797524310036, 'bg0': 0.15209600375965238, 'bg1': -0.05373297934420407, 'bg2': -0.0825936149340123}","{'thickness': 0.14061556478551385, 'norm': 0.176366164091989, 'temp': 0, 'p1': 1.1130639209203042, 'cellulose': 0.01434055055756307, 'α': 0.014340549613927127, 'ext_l2': 0, 'ext_Gg2': 0.02652806210117622, 'ext_L2': 58736.0064152016, 'α0': 0.5362441971123313, 'β0': 0.3225886303564804, 'bg0': 0.08639612588673638, 'bg1': 0.024819213190402735, 'bg2': 0.0691190798769138}",1.6729560340185359,True
1570,630,xs0,groups3,"{'thickness': 3.0327230500737414, 'norm': 2.2551805660291158, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': 3.832829750259407, 'bg1': -1.0797625549603254, 'bg2': -3.3477018548874184}","{'thickness': 1.7966411889932699, 'norm': 0.8093502271388439, 'temp': 300.0, 'p1': -4.061971508790009, 'cellulose': np.float64(0.01692370368486183), 'α': np.float64(0.9830762963151382), 'ext_l2': 0.0, 'ext_Gg2': 172.0512437486532, 'ext_L2': 59939.06346975614, 'α0': 3.38984745365667, 'β0': 3.2698674175513562, 'bg0': 3.7341467601945624, 'bg1': -1.0626700564753264, 'bg2': -3.2810387277277187}","{'thickness': None, 'norm': None, 'temp': None, 'p1': None, 'cellulose': None, 'α': None, 'ext_l2': None, 'ext_Gg2': None, 'ext_L2': None, 'α0': None, 'β0': None, 'bg0': None, 'bg1': None, 'bg2': None}",6768.929783356909,True
740,60,xs0,groups3,"{'thickness': 2.854344428560312, 'norm': 1.9334088544701673, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': 0.16126579244155437, 'bg1': -0.0858805988682434, 'bg2': 0.025175353744998574}","{'thickness': 2.419029608316513, 'norm': 1.2099251798966535, 'temp': 300.0, 'p1': -4.055543952834464, 'cellulose': np.float64(0.017030973513246877), 'α': np.float64(0.9829690264867531), 'ext_l2': 0.0, 'ext_Gg2': 654.9722834594213, 'ext_L2': 65906.123182294, 'α0': 4.3636495790504375, 'β0': 3.568097645214429, 'bg0': 0.16123594634700567, 'bg1': -0.05568052327726036, 'bg2': -0.0779990468872711}","{'thickness': 0.05053877740571925, 'norm': 0.0007348883398642555, 'temp': 0, 'p1': 0.24177858732005605, 'cellulose': 0.004047595856585496, 'α': 0.004047596092556035, 'ext_l2': 0, 'ext_Gg2': 368775959.5198976, 'ext_L2': 37171085136.90735, 'α0': 0.43722922309653206, 'β0': 0.03918454206818255, 'bg0': 0.0590672269490282, 'bg1': 0.018798074535493845, 'bg2': 0.0449121804447233}",46.96788291909519,True
1940,920,xs0,groups3,"{'thickness': 2.992902993195132, 'norm': 2.2277946021185295, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -0.0001463454682379961, 'bg1': -0.00010175677016377449, 'bg2': -0.00018301920499652624}","{'thickness': 2.4400758946309438, 'norm': 2.5532687446881503, 'temp': 300.0, 'p1': -2.440624005200629, 'cellulose': np.float64(0.08012690682801323), 'α': np.float64(0.9198730931719867), 'ext_l2': 0.0, 'ext_Gg2': 1.623954361696378, 'ext_L2': 20.31079380604428, 'α0': 1.5770346811798406, 'β0': 2.5174307804698612, 'bg0': -0.0001463454682379961, 'bg1': -0.00010175677016377449, 'bg2': -0.00018301920499652624}","{'thickness': None, 'norm': None, 'temp': None, 'p1': None, 'cellulose': None, 'α': None, 'ext_l2': None, 'ext_Gg2': None, 'ext_L2': None, 'α0': None, 'β0': None, 'bg0': None, 'bg1': None, 'bg2': None}",36124.51012323488,True
