n_start,pulse_width,xs,groups,initial_params,final_params,uncertainties,redchi,success
10,10,xs0,groups3,"{'thickness': 2.7653166021828945, 'norm': 1.8144638500132113, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': 0.09498663456179202, 'bg1': -0.06656538846436888, 'bg2': 0.07755525130778551}","{'thickness': 2.584237602842549, 'norm': 1.3384787389919954, 'temp': 300.0, 'p1': -4.2178213137402345, 'cellulose': np.float64(0.014516859600462216), 'α': np.float64(0.9854831403995378), 'ext_l2': 0.0, 'ext_Gg2': 755.1799048524804, 'ext_L2': 75385.85297637995, 'α0': 4.615623999219614, 'β0': 3.2868318592238728, 'bg0': 0.09550440043676645, 'bg1': -0.03856258117593825, 'bg2': -0.011099388706497848}","{'thickness': 0.24841602008927002, 'norm': 0.4851464416039918, 'temp': 0, 'p1': 1.6245890241036574, 'cellulose': 0.023241566081271214, 'α': 0.023241565520771373, 'ext_l2': 0, 'ext_Gg2': 118.08525645797418, 'ext_L2': 0.1620938596140841, 'α0': 0.4676246930859441, 'β0': 0.1477354060114518, 'bg0': 0.3066669597722656, 'bg1': 0.08668866999366383, 'bg2': 0.23473348548115266}",15.829037739592254,True
10,10,xs2,groups3,"{'thickness': 2.0691668485596058, 'norm': 1.0971466402721362, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': 1.3634911738336086e-05, 'bg1': -0.001015459536574781, 'bg2': 0.003994435886852443}","{'thickness': 2.0386178123690937, 'norm': 0.950079738924589, 'temp': 300.0, 'p1': -3.871451262592018, 'cellulose': np.float64(0.02040316091658704), 'α': np.float64(0.979596839083413), 'ext_l2': 0.0, 'ext_Gg2': 670.6721985676068, 'ext_L2': 67096.13309960494, 'α0': 3.9471635640610216, 'β0': 3.5951971760583183, 'bg0': 0.002990913111716509, 'bg1': -0.0022945674136281013, 'bg2': 0.02105525997467339}","{'thickness': 0.04783635102938224, 'norm': 0.030210526985757533, 'temp': 0, 'p1': 0.00412347798453191, 'cellulose': 8.241542654030292e-05, 'α': 8.24154202166183e-05, 'ext_l2': 0, 'ext_Gg2': 35620306400.716125, 'ext_L2': 3565381546829.7207, 'α0': 0.20138620733912735, 'β0': 0.13118513246569335, 'bg0': 0.04755335115467582, 'bg1': 0.014172663086694967, 'bg2': 0.03626905198008477}",9.356782076674008,True
10,10,xs4,groups2,"{'thickness': 2.005102284837888, 'norm': 0.9982476574437409, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': -0.02395044919103384, 'bg1': 0.013671393622644246, 'bg2': 0.01563697832170874}","{'thickness': 1.9002440492689727, 'norm': 0.7498001403885357, 'temp': 300.0, 'p1': -13.99829991795829, 'cellulose': np.float64(8.329428947078856e-07), 'α': np.float64(0.9999991670571052), 'ext_l2': 0.0, 'ext_Gg2': 999.9999999999998, 'ext_L2': 100000.78136066077, 'α0': 4.064705032414326, 'β0': 3.647138678693446, 'bg0': -0.054257611627690494, 'bg1': 0.017643946572206914, 'bg2': 0.05694802210200578}","{'thickness': None, 'norm': None, 'temp': None, 'p1': None, 'cellulose': None, 'α': None, 'ext_l2': None, 'ext_Gg2': None, 'ext_L2': None, 'α0': None, 'β0': None, 'bg0': None, 'bg1': None, 'bg2': None}",16.708653333271723,True
10,10,xs2,groups0,"{'thickness': 1.8989020067345608, 'norm': 0.9169536943656942, 'temp': 300.0, 'p1': -3.706871927501597, 'cellulose': np.float64(0.023965750532096243), 'α': np.float64(0.9760342494679038), 'ext_l2': 0.0, 'ext_Gg2': 1225.6318019960365, 'ext_L2': 33399.5106251988, 'α0': 3.67, 'β0': 3.06, 'bg0': 9.713810868561268e-06, 'bg1': 0.003053427906706929, 'bg2': -0.004822730552405119}","{'thickness': 1.9210006140422577, 'norm': 0.942181569883556, 'temp': 300.0, 'p1': -3.666400367848283, 'cellulose': np.float64(0.02493089937929183), 'α': np.float64(0.9750691006207081), 'ext_l2': 0.0, 'ext_Gg2': 1347.1826648179258, 'ext_L2': 34474.98937550053, 'α0': 4.287374941291504, 'β0': 2.917847436517892, 'bg0': 9.713810868561268e-06, 'bg1': 0.0031903241761028767, 'bg2': -0.004963375860825181}","{'thickness': None, 'norm': None, 'temp': None, 'p1': None, 'cellulose': None, 'α': None, 'ext_l2': None, 'ext_Gg2': None, 'ext_L2': None, 'α0': None, 'β0': None, 'bg0': None, 'bg1': None, 'bg2': None}",12.66436369007873,True
10,10,xs4,groups0,"{'thickness': 2.004134210424354, 'norm': 0.8205301290978448, 'temp': 300.0, 'p1': -5.854799700947199, 'cellulose': np.float64(0.0028579185149106554), 'α': np.float64(0.9971420814850894), 'ext_l2': 0.0, 'ext_Gg2': 999.9999999999998, 'ext_L2': 99999.99999999997, 'α0': 3.67, 'β0': 3.06, 'bg0': -0.03669804846867919, 'bg1': 0.013100438518449664, 'bg2': 0.04642332473304123}","{'thickness': 1.900281583352884, 'norm': 0.7498139010155231, 'temp': 300.0, 'p1': -13.998169191091757, 'cellulose': np.float64(8.330517897494016e-07), 'α': np.float64(0.9999991669482103), 'ext_l2': 0.0, 'ext_Gg2': 999.9999999999998, 'ext_L2': 99999.99999999997, 'α0': 4.06516396372746, 'β0': 3.647366285234837, 'bg0': -0.05425109795760363, 'bg1': 0.017642173683270812, 'bg2': 0.056945544900372624}","{'thickness': None, 'norm': None, 'temp': None, 'p1': None, 'cellulose': None, 'α': None, 'ext_l2': None, 'ext_Gg2': None, 'ext_L2': None, 'α0': None, 'β0': None, 'bg0': None, 'bg1': None, 'bg2': None}",16.70865360894428,True
10,10,xs0,groups2,"{'thickness': 2.4625279833093536, 'norm': 1.4602794776820565, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': 0.10505669692065567, 'bg1': -0.041062261909246445, 'bg2': -0.04581457166932523}","{'thickness': 2.258079035983314, 'norm': 1.0397013188789372, 'temp': 300.0, 'p1': -5.0338169129514885, 'cellulose': np.float64(0.006471743778387696), 'α': np.float64(0.9935282562216123), 'ext_l2': 0.0, 'ext_Gg2': 818.8441294171722, 'ext_L2': 81899.56180362978, 'α0': 5.746591377068854, 'β0': 2.9323833049337416, 'bg0': 0.09027999814134091, 'bg1': -0.0383701043901965, 'bg2': -0.026967996498569846}","{'thickness': 0.08031624238312207, 'norm': 0.10276109963334251, 'temp': 0, 'p1': 1.1661174669574224, 'cellulose': 0.007497972399585379, 'α': 0.007497972851305919, 'ext_l2': 0, 'ext_Gg2': 506592515.7308202, 'ext_L2': 50746488023.19773, 'α0': 0.8413775519415778, 'β0': 0.2537550731578229, 'bg0': 0.005769505080104246, 'bg1': 1.4627014906582188e-07, 'bg2': 0.010058753894456438}",101.04691701622541,True
10,10,xs4,groups3,"{'thickness': 1.8131887001712306, 'norm': 0.860248035806438, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': 6.675160406390205, 'bg1': -1.5670408388832584, 'bg2': -7.062548377551138}","{'thickness': 1.7524004566921945, 'norm': 0.8087823084635486, 'temp': 300.0, 'p1': -3.4757684280969574, 'cellulose': np.float64(0.030009612108518102), 'α': np.float64(0.9699903878914818), 'ext_l2': 0.0, 'ext_Gg2': 999.9999999999998, 'ext_L2': 99999.99999999997, 'α0': 3.1614454760446042, 'β0': 3.9357470555677967, 'bg0': -2.1337137698428705, 'bg1': 0.8973447043681517, 'bg2': 0.6900080984923989}","{'thickness': None, 'norm': None, 'temp': None, 'p1': None, 'cellulose': None, 'α': None, 'ext_l2': None, 'ext_Gg2': None, 'ext_L2': None, 'α0': None, 'β0': None, 'bg0': None, 'bg1': None, 'bg2': None}",14.409594795665868,True
10,10,xs2,groups2,"{'thickness': 2.0655918062742025, 'norm': 1.0832269509575867, 'temp': 300.0, 'p1': -3.5656840708200757, 'cellulose': np.float64(0.027500000000000004), 'α': np.float64(0.9725), 'ext_l2': 0.0, 'ext_Gg2': 1000.0, 'ext_L2': 100000.0, 'α0': 3.67, 'β0': 3.06, 'bg0': 0.07064909674227238, 'bg1': -0.024101886432617903, 'bg2': -0.04463571181986481}","{'thickness': 1.9399056341681344, 'norm': 0.7807093804930771, 'temp': 300.0, 'p1': -10.124029642292808, 'cellulose': np.float64(4.010258564992126e-05), 'α': np.float64(0.9999598974143501), 'ext_l2': 0.0, 'ext_Gg2': 724.6264266307701, 'ext_L2': 71014.68064694005, 'α0': 5.303967324692508, 'β0': 3.3023755836558335, 'bg0': -0.006375283468514681, 'bg1': -0.00029317010194063187, 'bg2': 0.02595858194399625}","{'thickness': 1.1447729215004437e-06, 'norm': 0.021834266504541195, 'temp': 0, 'p1': 97.94707731408198, 'cellulose': 0.003927773536286057, 'α': 0.0039277244593065525, 'ext_l2': 0, 'ext_Gg2': 189595067.42053777, 'ext_L2': 18585990729.85327, 'α0': 0.26141804999905366, 'β0': 0.09273729690059782, 'bg0': 0.004009531303999455, 'bg1': 0.002147410208687473, 'bg2': 0.004282193132560919}",11.57167923167602,True
10,10,xs0,groups0,"{'thickness': 2.011380272059374, 'norm': 0.9456615532310373, 'temp': 300.0, 'p1': -4.057736201096638, 'cellulose': np.float64(0.016994312093020568), 'α': np.float64(0.9830056879069795), 'ext_l2': 0.0, 'ext_Gg2': 1854.3068573571652, 'ext_L2': 11890.790208722634, 'α0': 3.67, 'β0': 3.06, 'bg0': -0.01588519406504929, 'bg1': 0.005223572254180908, 'bg2': 0.021140518714673817}","{'thickness': 1.9588576106358673, 'norm': 0.808713299724734, 'temp': 300.0, 'p1': -7.478747698112402, 'cellulose': np.float64(0.0005646454741991535), 'α': np.float64(0.9994353545258008), 'ext_l2': 0.0, 'ext_Gg2': 2368.029061306856, 'ext_L2': 15040.041228128131, 'α0': 4.959684532046353, 'β0': 3.1587171177533655, 'bg0': -0.011260587139986455, 'bg1': -0.002452531480230391, 'bg2': 0.03216633468400687}","{'thickness': 0.032058561148393463, 'norm': 0.02708629082539099, 'temp': 0, 'p1': 5.3704505134329565, 'cellulose': 0.0030306883470110086, 'α': 0.003030687808853725, 'ext_l2': 0, 'ext_Gg2': 12238148.159133758, 'ext_L2': 77844144.21479481, 'α0': 0.22881744757934247, 'β0': 0.094183123779802, 'bg0': 0.0074158614788321885, 'bg1': 0.002660260466872892, 'bg2': 0.005026524436740583}",12.425287534944687,True
